GROUP_ID,WELL_CD,ROC_VOLTAGE,FLOW,PRESSURE_TH,TSTART
46,GOYD6,1038-EB-1009.RM_PV,1038-F-1009.RM_PV,1038-P_TH-1009.RM_PV,29/06/2016 5:04
11,HACK1,1247-EB-0001.RM_PV,1247-F-0001.RM_PV,1247-P_TH-0001.RM_PV,29/06/2016 5:53
16,HEBE1,1451-EB-0001.RM_PV,1451-F-0001.RM_PV,1451-P_TH-0001.RM_PV,29/06/2016 5:50
23,HECSE1,1460-EB-00016.RM_PV,1460-F-00016.RM_PV,1460-P_TH-00016.RM_PV,3/12/2020 18:30
23,HECSTH1,1460-EB-00001.RM_PV,1460-F-00001.RM_PV,1460-P_TH-00001.RM_PV,15/04/2018 4:21
40,HERA1,1449-EB-0004.RM_PV,1449-F-0004.RM_PV,1449-P_TH-0004.RM_PV,29/06/2016 5:52
40,HERA2,1449-EB-0029.RM_PV,1449-F-0029.RM_PV,1449-P_TH-0029.RM_PV,29/06/2016 4:52
40,HERA3,1449-EB-0059.RM_PV,1449-F-0059.RM_PV,1449-P_TH-0059.RM_PV,29/06/2016 4:53
40,HERA4,1449-EB-0054.RM_PV,1449-F-0054.RM_PV,1449-P_TH-0054.RM_PV,29/06/2016 4:54
41,HOUB1,1461-EB-00018.RM_PV,1461-F-00018.RM_PV,1461-P_TH-00018.RM_PV,7/09/2021 0:09
23,INCA1,4103-EB-00037.RM_PV,4103-F-00037.RM_PV,4103-P_TH-00037.RM_PV,11/09/2018 18:56
6,JDGA2,1406-EB-0017.RM_PV,1406-F-0017.RM_PV,1406-P_TH-0017.RM_PV,29/06/2016 4:55
6,JDGA4,1406-EB-00040.RM_PV,1406-F-00040.RM_PV,1406-P_TH-00040.RM_PV,2/01/2018 10:01
6,JDGN1,1425-EB-0007.RM_PV,1425-F-0007.RM_PV,1425-P_TH-0007.RM_PV,29/06/2016 4:56
47,JKLK3,1018-EB-00005.RM_PV,1018-F-00005.RM_PV,1018-P_TH-00005.RM_PV,11/11/2018 1:49
47,JKLK4,1018-EB-00035.RM_PV,1018-F-00035.RM_PV,1018-P_TH-00035.RM_PV,29/06/2016 5:54
47,JKLK5,1018-EB-00040.RM_PV,1018-F-00040.RM_PV,1018-P_TH-00040.RM_PV,6/07/2016 3:55
47,JKLK6,1018-EB-00056.RM_PV,1018-F-00056.RM_PV,1018-P_TH-00056.RM_PV,20/10/2017 4:43
47,JKLK7,1018-EB-00061.RM_PV,1018-F-00061.RM_PV,1018-P_TH-00061.RM_PV,20/10/2017 4:40
40,JUNO2,1447-EB-0024.RM_PV,1447-F-0024.RM_PV,1447-P_TH-0024.RM_PV,29/06/2016 4:54
40,JUNO3,1447-EB-0004.RM_PV,1447-F-0004.RM_PV,1447-P_TH-0004.RM_PV,29/06/2016 4:55
40,JUNO4,1447-EB-0080.RM_PV,1447-F-0080.RM_PV,1447-P_TH-0080.RM_PV,29/06/2016 4:56
40,JUNO5,1447-EB-0064.RM_PV,1447-F-0064.RM_PV,1447-P_TH-0064.RM_PV,29/06/2016 4:57
40,JUNO6,1447-EB-0085.RM_PV,1447-F-0085.RM_PV,1447-P_TH-0085.RM_PV,29/06/2016 4:58
40,JUNO7,1447-EB-00019.RM_PV,1447-F-00019.RM_PV,1447-P_TH-00019.RM_PV,22/12/2019 7:56
40,JUNO8,1447-EB-00042.RM_PV,1447-F-00042.RM_PV,1447-P_TH-00042.RM_PV,13/10/2019 5:56
34,JUNONTH1,1448-EB-0004.RM_PV,1448-F-0004.RM_PV,1448-P_TH-0004.RM_PV,29/06/2016 4:56
3,KANO1,1205-EB-0008.RM_PV,1205-F-0008.RM_PV,1205-P_TH-0008.RM_PV,29/06/2016 5:49
3,KANO10,1205-EB-0063.RM_PV,1205-F-0063.RM_PV,1205-P_TH-0063.RM_PV,29/06/2016 5:46
21,KANO11,1205-EB-0069.RM_PV,1205-F-0069.RM_PV,1205-P_TH-0069.RM_PV,29/06/2016 5:46
3,KANO12,1205-EB-00075.RM_PV,1205-F-00075.RM_PV,1205-P_TH-00075.RM_PV,23/05/2017 6:00
3,KANO13,1205-EB-00081.RM_PV,1205-F-00081.RM_PV,1205-P_TH-00081.RM_PV,23/05/2017 6:07
3,KANO14,1205-EB-00086.RM_PV,1205-F-00086.RM_PV,1205-P_TH-00086.RM_PV,23/05/2017 6:07
3,KANO2,1205-EB-0009.RM_PV,1205-F-0009.RM_PV,1205-P_TH-0009.RM_PV,29/06/2016 5:49
21,KANO3,1205-EB-0010.RM_PV,1205-F-0010.RM_PV,1205-P_TH-0010.RM_PV,29/06/2016 5:38
21,KANO4,1205-EB-0011.RM_PV,1205-F-0011.RM_PV,1205-P_TH-0011.RM_PV,29/06/2016 5:49
21,KANO7,1205-EB-0013.RM_PV,1205-F-0013.RM_PV,1205-P_TH-0013.RM_PV,29/06/2016 5:50
21,KANO8,1205-EB-0036.RM_PV,1205-F-0036.RM_PV,1205-P_TH-0036.RM_PV,29/06/2016 5:49
21,KANO9,1205-EB-0041.RM_PV,1205-F-0041.RM_PV,1205-P_TH-0041.RM_PV,29/06/2016 5:49
23,KAPPA1,1453-EB-00001.RM_PV,1453-F-00001.RM_PV,1453-P_TH-00001.RM_PV,26/04/2022 8:19
18,KAPPA2,1453-EB-00006.RM_PV,1453-F-00006.RM_PV,1453-P_TH-00006.RM_PV,2/05/2022 21:30
7,KARM4,1412-EB-0001.RM_PV,1412-F-0001.RM_PV,1412-P_TH-0001.RM_PV,29/06/2016 4:57
7,KARM6,1412-EB-0018.RM_PV,1412-F-0018.RM_PV,1412-P_TH-0018.RM_PV,29/06/2016 4:58
7,KARME3,1416-EB-0080.RM_PV,1416-F-0080.RM_PV,1416-P_TH-0080.RM_PV,29/06/2016 4:58
36,KEEN2,4201-EB-0003.RM_PV,4201-F-0003.RM_PV,4201-P_TH-0003.RM_PV,29/06/2016 5:04
23,KERN1,1103-EB-8194.RM_PV,1103-F-8194.RM_PV,1103-P_TH-8194.RM_PV,29/06/2016 5:16
23,KERN4,1103-EB-8192.RM_PV,1103-F-8192.RM_PV,1103-P_TH-8192.RM_PV,29/06/2016 5:17
23,KERN5,1103-EB-8190.RM_PV,1103-F-8190.RM_PV,1103-P_TH-8190.RM_PV,29/06/2016 6:17
44,KIDM1,1250-EB-8455.RM_PV,1250-F-8455.RM_PV,1250-P_TH-8455.RM_PV,29/06/2016 5:18
44,KIDM12,1250-EB-00016.RM_PV,1250-F-00016.RM_PV,1250-P_TH-00016.RM_PV,28/09/2018 6:24
44,KIDM7,1250-EB-8457.RM_PV,1250-F-8457.RM_PV,1250-P_TH-8457.RM_PV,29/06/2016 5:20
44,KIDMAN11,1250-EB-00005.RM_PV,1250-F-00005.RM_PV,1250-P_TH-00005.RM_PV,14/08/2018 0:25
44,KIDNTH3,1250-EB-8468.RM_PV,1250-F-8468.RM_PV,1250-P_TH-8468.RM_PV,29/06/2016 5:21
44,KIDNTH4,1250-EB-8489.RM_PV,1250-F-8489.RM_PV,1250-P_TH-8489.RM_PV,29/06/2016 5:23
36,KIRA1,1011-EB-0001.RM_PV,1011-F-0001.RM_PV,1011-P_TH-0001.RM_PV,29/06/2016 5:55
36,KIRA2,1011-EB-0003.RM_PV,1011-F-0003.RM_PV,1011-P_TH-0003.RM_PV,29/06/2016 5:56
7,KM3,1412-EB-0048.RM_PV,1412-F-0048.RM_PV,1412-P_TH-0048.RM_PV,29/06/2016 4:59
42,KORS1,4207-EB-0001.RM_PV,4207-F-0001.RM_PV,4207-P_TH-0001.RM_PV,29/06/2016 5:06
42,KORS2,4207-EB-00002.RM_PV,4207-F-00002.RM_PV,4207-P_TH-00002.RM_PV,23/08/2017 3:10
48,KUD2,1222-EB-0001.RM_PV,1222-F-0001.RM_PV,1222-P_TH-0001.RM_PV,29/06/2016 5:41
14,KUD3,1222-EB-00011.RM_PV,1222-F-00011.RM_PV,1222-P_TH-00011.RM_PV,12/05/2022 5:54
42,KUJA1,1171-EB-0001.RM_PV,1171-F-0001.RM_PV,1171-P_TH-0001.RM_PV,29/06/2016 5:08
36,KURU2,1012-EB-1318.RM_PV,1012-F-1318.RM_PV,1012-P_TH-1318.RM_PV,29/06/2016 5:57
36,KURU5,1012-EB-3192.RM_PV,1012-F-3192.RM_PV,1012-P_TH-3192.RM_PV,29/06/2016 4:58
23,LANE1,1484-EB-00001.RM_PV,1484-F-00001.RM_PV,1484-P_TH-00001.RM_PV,16/07/2019 10:26
7,LEGH2,1433-EB-00007.RM_PV,1433-F-00007.RM_PV,1433-P_TH-00007.RM_PV,30/10/2021 21:30
7,LEGHN1,1433-EB-00020.RM_PV,1433-F-00020.RM_PV,1433-P_TH-00020.RM_PV,5/01/2020 22:01
47,LELE1,1206-EB-0001.RM_PV,1206-F-0001.RM_PV,1206-P_TH-0001.RM_PV,29/06/2016 5:41
47,LELE3,1206-EB-0003.RM_PV,1206-F-0003.RM_PV,1206-P_TH-0003.RM_PV,29/06/2016 5:42
47,LELE4,1206-EB-0016.RM_PV,1206-F-0016.RM_PV,1206-P_TH-0016.RM_PV,29/06/2016 5:51
41,LEPD1,1125-EB-0002.RM_PV,1125-F-0002.RM_PV,1125-P_TH-0002.RM_PV,29/06/2016 4:59
41,LEPD2,1125-EB-0014.RM_PV,1125-F-0014.RM_PV,1125-P_TH-0014.RM_PV,29/06/2016 5:00
41,LEPD3,1125-EB-00018.RM_PV,1125-F-00018.RM_PV,1125-P_TH-00018.RM_PV,2/10/2017 3:31
33,LEPE1,1370-EB-0004.RM_PV,1370-F-0004.RM_PV,1370-P_TH-0004.RM_PV,29/06/2016 5:45
48,LKMAC1,1221-EB-0002.RM_PV,1221-F-0002.RM_PV,1221-P_TH-0002.RM_PV,29/06/2016 5:43
32,LYRA1,1143-EB-00022.RM_PV,1143-F-00022.RM_PV,1143-P_TH-00022.RM_PV,16/09/2019 18:52
33,MARA2,1360-EB-00019.RM_PV,1360-F-00019.RM_PV,1360-P_TH-00019.RM_PV,1/10/2019 4:03
24,MARB1,1290-EB-0006.RM_PV,1290-F-0006.RM_PV,1290-P_TH-0006.RM_PV,29/06/2016 5:46
24,MARB10,1290-EB-0028.RM_PV,1290-F-0028.RM_PV,1290-P_TH-0028.RM_PV,29/06/2016 5:47
24,MARB11,1290-EB-0024.RM_PV,1290-F-0024.RM_PV,1290-P_TH-0024.RM_PV,29/06/2016 5:49
24,MARB12,1290-EB-0022.RM_PV,1290-F-0022.RM_PV,1290-P_TH-0022.RM_PV,29/06/2016 5:49
24,MARB13,1290-EB-0032.RM_PV,1290-F-0032.RM_PV,1290-P_TH-0032.RM_PV,29/06/2016 5:50
24,MARB14,1290-EB-0033.RM_PV,1290-F-0033.RM_PV,1290-P_TH-0033.RM_PV,29/06/2016 5:51
